"Star Rating Index","Screensize_inches"
4.689905816504032,48
7.01820175064728,48
5.519365722220251,50
5.537859061582124,50
4.038563985356884,49
6.003308177326366,50
5.262234775592492,50
5.262234775592492,50
5.519365722220251,50
6.003308177326366,50
6.003308177326366,50
4.767626426637194,49
3.591861933680575,49
3.591861933680575,49
6.474027948326812,49
5.9639547998631945,49
6.372008086070252,50
5.537859061582124,50
5.43282096913457,50
5.9639547998631945,49
4.332542803819169,49
4.699152541308104,49
4.699152541308104,49
4.332542803819169,49
4.332542803819169,49
5.146895307351907,49
5.082413329865411,49
5.082413329865411,49
5.146895307351907,49
5.082413329865411,49
5.082413329865411,49
5.082413329865411,49
5.675222738153714,49
5.767626426637195,49
4.818267064887973,49
5.588392057893258,49
3.773441375953628,50
3.6438774995872896,50
5.5195221630815645,50
5.260125965020835,49
3.762321958542641,50
3.762321958542641,50
3.4821083383878686,49
3.4821083383878686,49
5.6243875937263965,49
5.6243875937263965,49
4.357808286657745,49
4.357808286657745,49
4.357808286657745,49
6.023006759011338,50
6.023006759011338,50
6.023006759011338,50
5.792152969391529,50
5.792152969391529,50
5.792152969391529,50
6.612964174233883,50
6.612964174233883,50
6.612964174233883,50
7.186638262992585,49
5.2620206872430675,49
5.082413329865411,49
5.082413329865411,49
5.329159323010862,49
5.572396855687801,49
5.572396855687801,49
4.8485470457482105,49
4.8485470457482105,49
4.8485470457482105,49
5.572396855687801,49
5.572396855687801,49
4.8485470457482105,49
5.329159323010862,49
4.803203453670404,49
5.572396855687801,49
5.572396855687801,49
4.8485470457482105,49
4.8485470457482105,49
5.572396855687801,49
4.8485470457482105,49
4.8485470457482105,49
5.003308177326365,50
5.003308177326365,50
5.003308177326365,50
5.003308177326365,50
5.003308177326365,50
4.818267064887973,49
4.699152541308104,49
4.818267064887973,49
4.699152541308104,49
8.156800686124159,49
6.680823599120723,49
5.572396855687801,49
5.572396855687801,49
6.590286780115491,49
6.590286780115491,49
7.909487173175795,49
7.909487173175795,49
7.398392383299008,49
4.186034596465652,49
4.186034596465652,49
4.332542803819169,49
4.699366629657529,50
4.332542803819169,49
4.186034596465652,49
4.971755359043742,49
4.332542803819169,49
4.971755359043742,49
4.971755359043742,49
4.971755359043742,49
4.971755359043742,49
4.971755359043742,49
4.971755359043742,49
4.971755359043742,49
4.971755359043742,49
4.699152541308104,49
4.699152541308104,49
4.699152541308104,49
4.699152541308104,49
4.699152541308104,49
5.572396855687801,49
3.572954534625881,55
3.572954534625881,55
3.572954534625881,55
3.572954534625881,55
4.614103819198409,55
4.064055082166185,55
6.25848663027421,55
5.796755940359919,55
4.518750857743905,55
5.578108283365271,55
4.017199656533554,55
4.017199656533554,55
6.241150360616689,55
6.07137929764316,55
6.07137929764316,55
6.07137929764316,55
6.241150360616689,55
6.241150360616689,55
4.67474642409951,55
4.506973137120607,55
6.202200113549564,55
5.891771940265505,55
6.054750632487112,55
7.363472126667125,55
5.796755940359919,55
3.1685433369151603,55
5.6276256752880665,55
4.92928651409559,55
4.904594324171205,55
4.904594324171205,55
4.667029690757898,55
4.667029690757898,55
5.392480848433676,55
5.392480848433676,55
5.392480848433676,55
5.392480848433676,55
5.392480848433676,55
4.546877182237033,55
5.781113969443836,55
5.781113969443836,55
4.08539521829021,55
5.048116404602346,55
5.048116404602346,55
4.17178671520942,55
4.08539521829021,55
4.803028047916603,55
5.657905656148303,55
5.657905656148303,55
5.406821405047677,55
5.657905656148303,55
5.657905656148303,55
5.657905656148303,55
2.5062783445651067,55
2.5062783445651067,55
4.292298502011051,55
4.292298502011051,55
4.394282121921142,55
5.823727017010947,55
6.219403282919941,55
5.101467274193711,55
3.570651350024759,55
6.06348463387501,55
3.0153550221328516,55
4.248770058146791,55
4.169942590696454,55
5.52322847238293,55
5.278315900596547,55
4.0111451391386845,55
4.0111451391386845,55
4.148969036899082,55
4.148969036899082,55
5.68732845585714,55
5.68732845585714,55
4.510387582760489,55
4.510387582760489,55
4.702649565199762,55
2.8570329065739766,55
2.8570329065739766,55
6.601297491442197,55
6.601297491442197,55
6.601297491442197,55
6.241150360616689,55
6.241150360616689,55
6.241150360616689,55
7.288987419693915,55
7.288987419693915,55
7.288987419693915,55
5.4356409263487215,55
7.864067876930443,55
5.52322847238293,55
4.9432830834647525,55
5.048116404602346,55
5.048116404602346,55
5.552808910591775,55
5.552808910591775,55
5.048116404602346,55
5.552808910591775,55
5.237691139975824,55
5.237691139975824,55
4.9432830834647525,55
5.293361671010193,55
5.552808910591775,55
4.9432830834647525,55
5.048116404602346,55
5.048116404602346,55
5.612562064070497,55
4.582585898004297,55
5.552808910591775,55
5.552808910591775,55
5.552808910591775,55
4.9432830834647525,55
4.9432830834647525,55
5.552808910591775,55
4.053423000980519,55
5.293361671010193,55
4.9432830834647525,55
